ITEM_NO,NUMBER_INT,ZZ_PP,ZZ_ZJXH,ZZ_DZ,ZZ_GCZX,ZZ_GCBH,ZZ_CZYQ,CATEGORY_ID,QUANTITY,UNIT,DELIV_DATE,ZZ_EXTWG,ZZ_EWBEZ
287,287,42071,19,9752,101,1318,21,286,42305,8960,177,9776,9776
273,273,42071,1,9752,101,1318,42265,286,42305,8960,177,9776,9776
261,261,42071,79,9752,10,1318,42265,286,42305,8960,177,9776,9776
250,250,42071,389,9752,10,1318,42265,286,42305,8960,177,9776,9776
4155,4155,42071,3158,32553,7,403,21,10,42305,894,5834,32529,32529
4155,4155,42071,3158,9752,17,1,21,5,42305,8960,3136,9776,9776
2932,2932,42071,3158,9752,7,4,21,5,42305,8960,3136,9776,9776
2373,2373,42071,94,9752,81,4,21,5,42305,8960,3136,9776,9776
2010,2010,42071,215,9752,37,1,21,5,42305,8960,3136,9776,9776
4155,4155,42071,2,9752,3,12,21,709,42305,8960,217,9776,9776
4155,4155,42071,150,9752,3,12,21,709,42305,8960,217,9776,9776
4155,4155,42071,3158,9752,13,1318,21,3598,42305,8960,321,9776,9776
2932,2932,42071,215,9752,24,1318,42265,3598,42305,8960,321,9776,9776
2010,2010,4,109,9752,16,23,42265,3598,42305,8960,321,9776,9776
4155,4155,42071,79,9752,1,1318,21,3598,42305,8960,217,9776,9776
4155,4155,42071,5,9752,1,1318,21,3598,42305,8960,34,9776,9776
2932,2932,42071,3158,9752,1,1318,21,3598,42305,8960,34,9776,9776
2373,2373,42071,162,9752,1,1318,21,3598,42305,8960,34,9776,9776
2010,2010,42071,52,9752,1,1318,42265,3598,42305,8960,34,9776,9776
1724,1724,42071,119,9752,2,1318,42265,3598,42305,8960,34,9776,9776
1529,1529,2,4,9752,2,1318,21,3598,42305,8960,34,9776,9776
1356,1356,42071,10,9752,1,1318,42265,3598,42305,8960,34,9776,9776
4155,4155,42071,3158,9752,9,1318,21,3598,42305,8960,321,9776,9776
2932,2932,42071,3,9752,1,1318,42265,3598,42305,8960,321,9776,9776
2373,2373,42071,1,9752,5,1318,21,3598,42305,8960,321,9776,9776
2010,2010,42071,81,9752,3,1318,3,3598,42305,8960,321,9776,9776
1724,1724,42071,73,9752,2,1318,3,3598,42305,8960,321,9776,9776
1529,1529,42071,244,9752,12,1318,3,3598,42305,8960,39,9776,9776
4155,4155,42071,5,9752,21,1318,21,3598,42305,8960,217,9776,9776
2932,2932,42071,389,9752,11,1318,42265,3598,42305,8960,217,9776,9776
2373,2373,42071,50,9752,6,1318,42265,3598,42305,8960,217,9776,9776
2010,2010,42071,795,9752,8,1318,21,3598,42305,8960,217,9776,9776
1724,1724,42071,215,9752,11,1318,42265,3598,42305,8960,217,9776,9776
2932,2932,42071,194,9752,42,55,21,286,42305,8960,321,9776,9776
2373,2373,42071,3158,9752,42,55,42265,286,42305,8960,321,9776,9776
2010,2010,42071,17,9752,42,55,3,286,42305,8960,321,9776,9776
1724,1724,42071,3158,9752,42,55,21,286,42305,8960,321,9776,9776
1529,1529,42071,3158,9752,42,55,21,286,42305,8960,321,9776,9776
1356,1356,42071,80,9752,42,55,42265,286,42305,8960,321,9776,9776
1184,1184,42071,3158,9752,42,55,42265,286,42305,8960,321,9776,9776
1077,1077,42071,3158,9752,42,55,21,286,42305,8960,321,9776,9776
994,994,42071,1,9752,42,55,21,286,42305,8960,321,9776,9776
908,908,42071,389,9752,42,55,42265,286,42305,8960,321,9776,9776
843,843,42071,45,9752,42,55,42265,286,42305,8960,321,9776,9776
764,764,42071,44,9752,3,3,42265,286,42305,8960,321,9776,9776
715,715,42071,215,9752,3,3,42265,286,42305,8960,321,9776,9776
658,658,4,795,9752,3,3,21,286,42305,8960,321,9776,9776
616,616,42071,4,9752,13,104,21,286,42305,8960,321,9776,9776
575,575,42071,795,9752,7,396,3,286,42305,8960,105,9776,9776
529,529,42071,150,9752,7,396,21,286,42305,8960,105,9776,9776
503,503,42071,119,9752,7,396,21,286,42305,8960,105,9776,9776
484,484,42071,47,9752,7,396,42265,286,42305,8960,105,9776,9776
462,462,42071,215,9752,7,396,3,286,42305,8960,105,9776,9776
439,439,42071,3158,9752,13,396,21,87,42305,8960,105,9776,9776
416,416,42071,71,9752,13,396,21,286,42305,8960,105,9776,9776
396,396,42071,1,9752,13,396,21,286,42305,8960,105,9776,9776
379,379,42071,26183,9752,13,396,21,286,42305,8960,105,9776,9776
368,368,42071,79,9752,13,396,21,286,42305,8960,105,9776,9776
355,355,42071,40,9752,13,396,21,286,42305,8960,105,9776,9776
339,339,42071,53,9752,13,396,21,286,42305,8960,105,9776,9776
4155,4155,42071,471,9752,7,396,21,3598,42305,8960,105,9776,9776
2932,2932,42071,3158,9752,13,396,21,3598,42305,8960,105,9776,9776
2373,2373,42071,3158,9752,21,396,42265,3598,42305,8960,105,9776,9776
2010,2010,42071,20,9752,8,396,21,3598,42305,8960,105,9776,9776
4155,4155,42071,3158,9752,21,396,21,15,42305,8960,105,9776,9776
4155,4155,42071,57,9752,21,396,21,3598,42305,8960,105,9776,9776
2932,2932,42071,795,9752,13,396,21,3598,42305,8960,105,9776,9776
2373,2373,42071,92,9752,42,55,42265,3598,42305,8960,321,9776,9776
2010,2010,42071,61,9752,7,396,21,3598,42305,8960,105,9776,9776
1724,1724,42071,70,9752,13,396,42265,3598,42305,8960,105,9776,9776
1529,1529,42071,10,9752,21,396,3,3598,42305,8960,105,9776,9776
1356,1356,42071,327,9752,8,396,21,3598,42305,8960,105,9776,9776
4155,4155,42071,92,9752,229,2,42265,18,42305,8960,321,9776,9776
1184,1184,42071,70,9752,23,1318,21,3598,42305,8960,49,9776,9776
1077,1077,42071,244,9752,8,1318,21,3598,42305,8960,49,9776,9776
994,994,42071,3158,9752,1,529,42265,3598,42305,8960,49,9776,9776
4155,4155,42071,215,9752,22,1318,21,3598,42305,8960,49,9776,9776
2932,2932,42071,133,9752,22,1318,42265,3598,42305,8960,49,9776,9776
2373,2373,42071,23,9752,22,1318,42265,3598,42305,8960,49,9776,9776
2010,2010,42071,215,9752,22,1318,21,3598,42305,8960,49,9776,9776
1724,1724,42071,327,9752,22,1318,21,3598,42305,8960,49,9776,9776
1529,1529,42071,11,9752,22,1318,42265,3598,42305,8960,49,9776,9776
1356,1356,42071,26183,9752,22,1318,21,3598,42305,8960,49,9776,9776
1184,1184,42071,15,9752,37,1318,42265,3598,42305,8960,49,9776,9776
1077,1077,42071,795,9752,37,1318,42265,3598,42305,8960,49,9776,9776
4155,4155,42071,6,9752,1,1318,42265,3598,42305,8960,49,9776,9776
4155,4155,42071,35,9752,44,1318,42265,3598,42305,8960,49,9776,9776
4155,4155,42071,13,9752,6,30,42265,3598,42305,8960,304,9776,9776
2932,2932,42071,71,9752,6,30,21,3598,42305,8960,304,9776,9776
4155,4155,42071,17,32553,4,73,21,10,42305,894,5834,32529,32529
4155,4155,42071,3158,32553,1,1318,42265,15,42305,894,5834,32529,32529
4155,4155,42071,3158,9752,3,1318,3,3598,42305,8960,304,9776,9776
2932,2932,42071,15,9752,25,1318,3,3598,42305,8960,304,9776,9776
2373,2373,42071,150,9752,25,1318,3,3598,42305,8960,304,9776,9776
4155,4155,42071,119,9752,22,1318,42265,3598,42305,8960,14,9776,9776
2932,2932,42071,3,9752,22,1318,42265,3598,42305,8960,14,9776,9776
2373,2373,42071,39,9752,22,1318,21,3598,42305,8960,14,9776,9776
4155,4155,42071,45,9752,2,3,42265,3598,42305,8960,17,9776,9776
4155,4155,42071,15,9752,2,3,21,3598,42305,8960,17,9776,9776
4155,4155,42071,195,9752,44,1318,21,3598,42305,8960,304,9776,9776
2932,2932,42071,26183,9752,12,1318,21,3598,42305,8960,304,9776,9776
2373,2373,42071,29,9752,9,1318,3,3598,42305,8960,304,9776,9776
2010,2010,42071,21,9752,37,1318,42265,3598,42305,8960,304,9776,9776
1724,1724,42071,327,9752,5,529,42265,3598,42305,8960,304,9776,9776
1529,1529,42071,327,9752,3,1318,21,3598,42305,8960,304,9776,9776
1356,1356,42071,73,9752,14,396,42265,3598,42305,8960,304,9776,9776
1184,1184,42071,195,9752,14,396,21,3598,42305,8960,304,9776,9776
1077,1077,42071,3158,9752,5,396,42265,3598,42305,8960,304,9776,9776
994,994,42071,795,9752,3,403,21,3598,42305,8960,304,9776,9776
908,908,42071,17,9752,16,403,42265,3598,42305,8960,304,9776,9776
843,843,42071,1,9752,5,1318,42265,3598,42305,8960,304,9776,9776
764,764,42071,39,9752,5,1318,42265,3598,42305,8960,304,9776,9776
715,715,42071,65,9752,5,76,21,3598,42305,8960,304,9776,9776
4155,4155,42071,45,9752,11,1318,21,3598,42305,8960,85,9776,9776
2932,2932,42071,162,9752,11,1318,21,3598,42305,8960,85,9776,9776
2373,2373,42071,95,9752,11,1318,21,3598,42305,8960,85,9776,9776
2010,2010,42071,2,9752,11,1318,42265,3598,42305,8960,85,9776,9776
4155,4155,42071,4,9752,2,1318,42265,3598,42305,8960,49,9776,9776
1529,1529,42071,162,9752,13,1318,42265,3598,42305,8960,217,9776,9776
1356,1356,42071,29,9752,24,1318,21,3598,42305,8960,217,9776,9776
1184,1184,42071,6,9752,13,1318,21,3598,42305,8960,217,9776,9776
1077,1077,42071,3158,9752,24,1318,42265,3598,42305,8960,217,9776,9776
994,994,42071,123,9752,37,1318,21,3598,42305,8960,217,9776,9776
4155,4155,42071,215,9752,24,1318,21,3598,42305,8960,321,9776,9776
1356,1356,42071,1,9752,11,1318,42265,3598,42305,8960,321,9776,9776
1184,1184,42071,80,9752,11,1318,21,3598,42305,8960,321,9776,9776
1077,1077,42071,27,9752,11,1318,21,3598,42305,8960,321,9776,9776
994,994,42071,6,9752,7,1318,21,3598,42305,8960,321,9776,9776
908,908,42071,51,9752,24,1318,42265,3598,42305,8960,321,9776,9776
843,843,42071,15,9752,24,1318,21,3598,42305,8960,321,9776,9776
4155,4155,42071,123,9752,24,1318,21,3598,42305,8960,217,9776,9776
4155,4155,42071,38,9752,28,1318,21,3598,42305,8960,321,9776,9776
2932,2932,42071,3158,9752,2,1318,21,3598,42305,8960,321,9776,9776
2373,2373,42071,92,9752,2,1318,21,3598,42305,8960,321,9776,9776
2010,2010,42071,143,9752,11,1318,42265,3598,42305,8960,321,9776,9776
1724,1724,42071,77,9752,11,1318,42265,3598,42305,8960,321,9776,9776
1529,1529,3,3158,9752,2,1318,21,3598,42305,8960,321,9776,9776
1356,1356,42071,2,9752,2,1318,42265,3598,42305,8960,321,9776,9776
1184,1184,42071,795,9752,3,1318,21,3598,42305,8960,321,9776,9776
1077,1077,42071,3158,9752,44,1318,21,3598,42305,8960,321,9776,9776
994,994,4,795,9752,44,1318,21,3598,42305,8960,321,9776,9776
908,908,4,26183,9752,44,1318,21,3598,42305,8960,321,9776,9776
843,843,42071,26183,9752,44,1318,42265,3598,42305,8960,321,9776,9776
764,764,42071,99,9752,12,1318,3,3598,42305,8960,321,9776,9776
715,715,42071,4,9752,21,1318,21,3598,42305,8960,321,9776,9776
658,658,42071,53,9752,5,1318,21,3598,42305,8960,321,9776,9776
616,616,42071,34,9752,9,1318,42265,3598,42305,8960,321,9776,9776
4155,4155,42071,119,9752,4,4,21,3598,42305,8960,14,9776,9776
2932,2932,42071,162,9752,4,4,21,3598,42305,8960,14,9776,9776
4155,4155,42071,3158,9752,4,4,21,3598,42305,8960,14,9776,9776
2932,2932,42071,80,9752,4,4,42265,3598,42305,8960,14,9776,9776
4155,4155,42071,73,9752,1,1,42265,3598,42305,8960,217,9776,9776
2932,2932,42071,17,9752,1,2,21,3598,42305,8960,217,9776,9776
2373,2373,42071,38,9752,1,2,21,3598,42305,8960,217,9776,9776
4155,4155,42071,40,9752,2,19,42265,3598,42305,8960,22,9776,9776
2932,2932,42071,11,9752,2,19,42265,3598,42305,8960,22,9776,9776
323,323,42071,26183,9752,13,396,42265,286,42305,8960,105,9776,9776
312,312,42071,215,9752,13,396,21,286,42305,8960,105,9776,9776
290,290,42071,3158,9752,21,396,21,286,42305,8960,105,9776,9776
287,287,42071,18,9752,21,396,42265,286,42305,8960,105,9776,9776
273,273,42071,3158,9752,21,396,42265,286,42305,8960,105,9776,9776
261,261,2,3158,9752,21,396,42265,286,42305,8960,105,9776,9776
250,250,42071,23,9752,21,396,21,286,42305,8960,105,9776,9776
231,231,42071,6,9752,21,396,3,286,42305,8960,105,9776,9776
215,215,42071,795,9752,21,396,21,286,42305,8960,105,9776,9776
212,212,42071,19,9752,21,396,21,286,42305,8960,105,9776,9776
207,207,42071,38,9752,21,396,42265,286,42305,8960,105,9776,9776
197,197,42071,11,9752,21,396,21,286,42305,8960,105,9776,9776
191,191,42071,95,9752,21,396,42265,286,42305,8960,105,9776,9776
186,186,42071,133,9752,21,396,42265,87,42305,8960,105,9776,9776
180,180,42071,471,9752,21,396,42265,286,42305,8960,105,9776,9776
176,176,42071,195,9752,21,396,21,286,42305,8960,105,9776,9776
174,174,42071,3158,9752,21,396,21,286,42305,8960,105,9776,9776
163,163,42071,72,9752,21,396,3,286,42305,8960,105,9776,9776
154,154,42071,3158,9752,8,396,21,286,42305,8960,105,9776,9776
2373,2373,42071,1,9752,6,30,21,3598,42305,8960,304,9776,9776
2010,2010,42071,3158,9752,6,30,21,3598,42305,8960,304,9776,9776
1724,1724,42071,73,9752,6,30,42265,3598,42305,8960,304,9776,9776
1529,1529,42071,79,9752,6,30,42265,3598,42305,8960,304,9776,9776
1356,1356,2,3158,9752,2,30,21,3598,42305,8960,304,9776,9776
1184,1184,42071,20,9752,2,30,21,3598,42305,8960,304,9776,9776
4155,4155,42071,150,9752,2,1318,3,3598,42305,8960,49,9776,9776
4155,4155,42071,12,9752,25,1318,42265,3598,42305,8960,6,9776,9776
2932,2932,42071,13,9752,25,1318,21,3598,42305,8960,6,9776,9776
2373,2373,42071,3158,9752,25,1318,42265,3598,42305,8960,6,9776,9776
4155,4155,3,92,9752,5,1318,42265,3598,42305,8960,6,9776,9776
2932,2932,42071,795,9752,22,1318,42265,3598,42305,8960,6,9776,9776
2373,2373,42071,69,9752,22,1318,42265,3598,42305,8960,6,9776,9776
4155,4155,42071,156,9752,44,1318,42265,3598,42305,8960,39,9776,9776
2932,2932,42071,5,9752,44,1318,21,3598,42305,8960,39,9776,9776
2373,2373,42071,389,9752,3,529,42265,3598,42305,8960,39,9776,9776
4155,4155,42071,3158,9752,1,305,21,15,42305,8960,3136,9776,9776
2932,2932,42071,79,9752,3,335,42265,15,42305,8960,3136,9776,9776
2373,2373,42071,3158,9752,3,335,3,15,42305,8960,3136,9776,9776
4155,4155,42071,143,32553,21,2,21,26,42305,894,5834,32529,32529
2932,2932,42071,795,32553,17,11,21,26,42305,894,5834,32529,32529
4155,4155,42071,44,9752,78,396,21,3,42305,2068,3136,9776,9776
4155,4155,42071,195,9752,37167,2,42265,436,42305,8960,3136,9776,9776
2932,2932,42071,195,9752,37167,2,21,436,42305,8960,3136,9776,9776
2373,2373,42071,10,9752,37167,2,21,2,42305,8960,3136,9776,9776
2010,2010,42071,195,9752,11,2,42265,436,42305,8960,3136,9776,9776
4155,4155,42071,3158,32553,37167,35202,21,107,42305,388,5834,32529,32529
2932,2932,42071,3158,32553,37167,410,42265,107,42305,98,5834,32529,32529
2373,2373,42071,8,32553,37167,410,21,107,42305,23,5834,32529,32529
2932,2932,42071,10,9752,1,1318,42265,3598,42305,8960,49,9776,9776
2373,2373,42071,3158,9752,1,396,21,3598,42305,8960,49,9776,9776
4155,4155,42071,795,9752,12,1318,3,3598,42305,8960,49,9776,9776
2932,2932,42071,795,9752,12,1318,21,3598,42305,8960,49,9776,9776
2373,2373,42071,22,9752,16,403,42265,3598,42305,8960,49,9776,9776
2010,2010,42071,14,9752,16,403,21,3598,42305,8960,49,9776,9776
1724,1724,42071,471,9752,5,396,21,3598,42305,8960,49,9776,9776
1529,1529,42071,795,9752,5,396,42265,3598,42305,8960,49,9776,9776
1356,1356,42071,244,9752,4,335,21,3598,42305,8960,49,9776,9776
1184,1184,42071,3158,9752,1,335,42265,3598,42305,8960,49,9776,9776
1077,1077,42071,795,9752,4,335,21,3598,42305,8960,49,9776,9776
4155,4155,42071,32,9752,7,1,21,308,42305,8960,3136,9776,9776
2932,2932,42071,26183,9752,7,1,3,308,42305,8960,3136,9776,9776
2373,2373,42071,3158,9752,37167,1,42265,308,42305,8960,3136,9776,9776
2010,2010,42071,53,9752,30,1,21,308,42305,8960,3136,9776,9776
4155,4155,42071,53,9752,5,1318,42265,10,42305,8960,3136,9776,9776
2932,2932,42071,50,9752,42,55,42265,10,42305,8960,3136,9776,9776
4155,4155,42071,123,9752,133,1318,21,87,42305,8960,177,9776,9776
2932,2932,42071,1,9752,133,1318,42265,87,42305,8960,177,9776,9776
2373,2373,42071,471,9752,133,1318,42265,87,42305,8960,177,9776,9776
2010,2010,42071,19,9752,133,1318,21,87,42305,8960,177,9776,9776
1724,1724,42071,3158,9752,133,1318,42265,286,42305,8960,177,9776,9776
1529,1529,42071,26183,9752,133,1318,42265,286,42305,8960,177,9776,9776
1356,1356,42071,389,9752,133,1318,21,286,42305,8960,177,9776,9776
1184,1184,42071,39,9752,133,1318,21,286,42305,8960,177,9776,9776
1077,1077,42071,244,9752,133,1318,42265,286,42305,8960,177,9776,9776
994,994,42071,54,9752,133,1318,42265,286,42305,8960,177,9776,9776
908,908,42071,195,9752,133,1318,21,286,42305,8960,177,9776,9776
575,575,42071,3158,9752,9,1318,21,3598,42305,8960,321,9776,9776
529,529,42071,26183,9752,37,1318,21,3598,42305,8960,321,9776,9776
503,503,42071,29,9752,37,1318,21,3598,42305,8960,321,9776,9776
484,484,42071,7,9752,5,396,42265,3598,42305,8960,321,9776,9776
462,462,42071,39,9752,11,19,21,3598,42305,8960,321,9776,9776
439,439,42071,195,9752,11,19,3,3598,42305,8960,321,9776,9776
4155,4155,42071,7,9752,3,1318,42265,3598,42305,8960,217,9776,9776
2932,2932,42071,795,9752,3,1318,21,3598,42305,8960,217,9776,9776
2373,2373,42071,3158,9752,3,1318,3,3598,42305,8960,217,9776,9776
2010,2010,42071,65,9752,1,1318,42265,3598,42305,8960,217,9776,9776
1724,1724,42071,3158,9752,7,1318,21,3598,42305,8960,217,9776,9776
1529,1529,42071,82,9752,7,1318,42265,3598,42305,8960,217,9776,9776
1356,1356,42071,59,9752,7,1318,21,3598,42305,8960,217,9776,9776
1184,1184,42071,26183,9752,7,1318,21,3598,42305,8960,217,9776,9776
1077,1077,42071,10,9752,7,1318,21,3598,42305,8960,217,9776,9776
994,994,42071,3158,9752,11,1318,21,3598,42305,8960,217,9776,9776
908,908,42071,56,9752,11,1318,21,3598,42305,8960,217,9776,9776
843,843,42071,5,9752,11,1318,42265,3598,42305,8960,217,9776,9776
764,764,42071,3158,9752,11,1318,42265,3598,42305,8960,217,9776,9776
715,715,42071,50,9752,11,1318,3,3598,42305,8960,217,9776,9776
4155,4155,42071,21,9752,7,1318,21,3598,42305,8960,217,9776,9776
4155,4155,42071,14,9752,21,1318,21,3598,42305,8960,217,9776,9776
2932,2932,42071,3158,9752,21,1318,42265,3598,42305,8960,217,9776,9776
2373,2373,42071,29,9752,21,1318,42265,3598,42305,8960,217,9776,9776
2010,2010,42071,39,9752,21,1318,21,3598,42305,8960,217,9776,9776
1724,1724,42071,118,9752,11,1318,42265,3598,42305,8960,217,9776,9776
1529,1529,42071,61,9752,11,1318,42265,3598,42305,8960,217,9776,9776
1356,1356,42071,3158,9752,11,1318,21,3598,42305,8960,217,9776,9776
151,151,42071,3158,9752,8,396,21,286,42305,8960,105,9776,9776
146,146,42071,3158,9752,8,396,42265,286,42305,8960,105,9776,9776
141,141,2,69,9752,8,396,21,286,42305,8960,105,9776,9776
134,134,42071,30,9752,8,396,21,286,42305,8960,105,9776,9776
131,131,42071,79,9752,8,396,42265,286,42305,8960,105,9776,9776
4155,4155,42071,6,9752,33,403,42265,71,42305,8960,3136,9776,9776
2932,2932,42071,47,9752,33,403,21,71,42305,8960,3136,9776,9776
4155,4155,42071,795,9752,14,1318,42265,3598,42305,8960,304,9776,9776
2932,2932,42071,50,9752,14,1318,21,3598,42305,8960,304,9776,9776
2373,2373,42071,14,9752,14,1318,21,3598,42305,8960,304,9776,9776
2010,2010,42071,471,9752,14,1318,42265,3598,42305,8960,304,9776,9776
1724,1724,42071,79,9752,14,1318,21,3598,42305,8960,304,9776,9776
1529,1529,4,71,9752,14,1318,42265,3598,42305,8960,304,9776,9776
1356,1356,1,38,9752,14,1318,42265,3598,42305,8960,304,9776,9776
4155,4155,42071,94,9752,13,1318,42265,3598,42305,8960,12,9776,9776
2932,2932,42071,327,9752,13,1318,21,3598,42305,8960,12,9776,9776
2373,2373,42071,35,9752,13,1318,42265,3598,42305,8960,12,9776,9776
2010,2010,42071,22,9752,13,1318,42265,3598,42305,8960,12,9776,9776
1724,1724,42071,26183,9752,13,1318,21,3598,42305,8960,12,9776,9776
1529,1529,42071,1,9752,13,1318,21,3598,42305,2068,12,9776,9776
1356,1356,42071,3158,9752,13,1318,21,3598,42305,2068,12,9776,9776
4155,4155,42071,9,32553,8,335,42265,8,42305,19723,5834,32529,32529
2932,2932,42071,9,32553,37167,217,21,8,42305,19723,5834,32529,32529
2373,2373,42071,9,32553,12,37,21,8,42305,19723,5834,32529,32529
2010,2010,42071,9,32553,2,1318,42265,8,42305,19723,5834,32529,32529
1724,1724,42071,2,32553,190,1318,21,8,42305,19723,5834,32529,32529
4155,4155,42071,8,9752,23,1,21,2,42305,8960,32,9776,9776
2010,2010,42071,20,32553,6,1318,42265,107,42305,98,5834,32529,32529
1724,1724,42071,77,32553,37167,1,21,107,42305,98,5834,32529,32529
1529,1529,42071,3158,32553,1,35202,21,107,42305,388,5834,32529,32529
1356,1356,42071,119,32553,5,4,21,107,42305,23,5834,32529,32529
1184,1184,42071,3158,32553,7,403,21,107,42305,98,5834,32529,32529
1077,1077,42071,156,32553,78,343,42265,107,42305,388,5834,32529,32529
994,994,42071,3158,32553,2,35,42265,107,42305,98,5834,32529,32529
908,908,42071,34,32553,10,1,21,107,42305,98,5834,32529,32529
843,843,42071,327,32553,11,529,21,107,42305,98,5834,32529,32529
1356,1356,42071,14,9752,3,403,42265,3598,42305,8960,18,9776,9776
1184,1184,42071,3158,9752,3,403,21,3598,42305,8960,18,9776,9776
1077,1077,42071,389,9752,14,403,21,3598,42305,8960,588,9776,9776
994,994,42071,72,9752,14,403,21,3598,42305,8960,588,9776,9776
908,908,42071,6,9752,14,403,3,3598,42305,8960,588,9776,9776
843,843,42071,795,9752,14,403,21,3598,42305,8960,588,9776,9776
764,764,42071,3158,9752,14,403,21,3598,42305,8960,588,9776,9776
715,715,42071,7,9752,14,403,21,3598,42305,8960,588,9776,9776
658,658,42071,39,9752,5,396,21,3598,42305,2068,588,9776,9776
616,616,42071,3158,9752,5,396,42265,3598,42305,8960,588,9776,9776
575,575,42071,47,9752,5,396,3,3598,42305,8960,588,9776,9776
529,529,42071,64,9752,5,396,21,3598,42305,8960,588,9776,9776
503,503,42071,1,9752,5,396,42265,3598,42305,8960,588,9776,9776
4155,4155,42071,10,9752,9,305,21,3598,42305,8960,112,9776,9776
4155,4155,42071,45,9752,37167,2,42265,436,42305,8960,3136,9776,9776
2932,2932,42071,20,9752,11,2,21,436,42305,8960,3136,9776,9776
2373,2373,42071,34,9752,30,2,21,2,42305,8960,3136,9776,9776
2010,2010,42071,118,9752,23,2,21,436,42305,8960,3136,9776,9776
4155,4155,42071,17,9752,6,1318,21,308,42305,8960,3136,9776,9776
843,843,42071,77,9752,133,1318,3,286,42305,8960,177,9776,9776
764,764,42071,77,9752,133,1318,21,286,42305,8960,177,9776,9776
715,715,42071,26183,9752,133,1318,21,286,42305,8960,177,9776,9776
658,658,42071,194,9752,133,1318,42265,286,42305,8960,177,9776,9776
616,616,42071,109,9752,133,1318,21,286,42305,8960,177,9776,9776
575,575,42071,34,9752,133,1318,21,286,42305,8960,177,9776,9776
529,529,42071,215,9752,133,1318,21,286,42305,8960,177,9776,9776
503,503,42071,73,9752,133,1318,42265,286,42305,8960,177,9776,9776
