START_TIME,PS_TNDR_REQ,PS_TNDR_AMNT,PS_EMD_REQ,ZFYLX,CHANGE_BY,PROCESS_TYPE,STATUS,APPROVE,PROC_GROUP,ZZ_NOTICE,ZZ_DAPPROVE,ZZ_EC,ZZ_URL,ITEM_MODIFY,PURCHASE_MODIFY,STANDARD_MODIFY,ZZ_PBYZ,ZZ_ZBFYF_S,ZJ_LBMS,ZZ_PBRS,ZQUOT_VIS,ZZ_LB
10591,1,10857,1,8074,50,6895,10068,9258,155,10724,4536,125,10723,10709,37,183,2944,4164,567,5841,4081,124
10591,1,10857,1,8074,1333,6895,10068,9258,114,31,4536,125,10723,10709,37,183,1,4164,1679,5841,4081,124
10591,1,10857,1,8074,1333,2645,10068,9258,479,31,4536,125,10723,10709,37,183,316,4164,1679,3574,3360,124
10591,1,10857,1,8074,1333,6895,10068,746,114,10724,4536,125,10723,10709,37,183,1,4164,554,5841,4081,124
10591,1,10857,1,8074,1333,2645,10068,746,114,31,4536,125,10723,16,37,183,316,4164,1679,3574,3360,124
10591,1,10857,1,8074,1333,2645,10068,9258,479,23,4536,125,10723,10709,37,183,47,4164,1679,3574,3360,124
10591,1,10857,1,8074,1402,2645,10068,9258,479,37,4536,125,10723,10709,37,183,47,4164,1679,3574,3360,124
10591,1,10857,1,8074,1402,2645,10068,9258,479,31,4536,125,10723,10709,37,183,47,4164,1679,3574,3360,124
10591,1,10857,1,8074,1402,2645,10068,9258,479,10724,4536,125,10723,10709,37,183,47,4164,1679,3574,3360,124
10591,1,10857,1,2783,893,6895,10068,9258,412,31,4536,125,10723,10709,37,183,116,4164,1679,5841,4081,124
10591,1,10857,1,2783,893,6895,10068,9258,412,10724,4536,125,10723,10709,37,183,116,4164,166,5841,4081,124
10591,1,10857,1,2783,7,6895,10068,9258,289,31,4536,125,10723,10709,37,183,116,4164,554,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,634,31,4536,2,10723,10709,37,183,2944,4164,567,3574,4081,124
10591,1,10857,1,8074,1333,2645,10068,9258,429,37,4536,125,10723,10709,37,183,47,4164,1679,3574,3360,124
10591,1,10857,1,8074,1333,2645,10068,9258,429,10724,4536,3,10723,10709,37,183,47,4164,1679,3574,3360,124
10591,1,10857,1,8074,960,6895,10068,9258,419,10724,4536,125,10723,10709,10819,183,2944,4164,567,3574,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,419,37,4536,125,10723,10709,37,183,2944,4164,567,3574,4081,124
10591,1,10857,1,8074,783,6895,10068,9258,195,31,4536,125,10723,10709,37,183,2944,4164,128,5841,4081,124
10591,1,10857,1,8074,783,6895,10068,9258,195,10724,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,707,6895,10068,9258,27,10724,4536,125,10723,10709,10819,183,145,4164,1679,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,634,37,4536,125,10723,10709,37,183,2944,4164,567,3574,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,634,31,4536,125,10723,10709,37,183,2944,4164,567,3574,4081,124
10591,1,10857,1,8074,707,2645,10068,9258,67,31,4536,125,10723,10709,37,183,145,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,67,23,4536,125,10723,16,37,183,145,4164,198,3574,3360,124
10591,1,10857,1,8074,847,6895,10068,9258,438,31,4536,125,10723,10709,37,183,2944,4164,7119,5841,4081,124
10591,1,10857,1,8074,847,6895,10068,746,438,10724,4536,125,10723,10709,37,183,2944,4164,554,5841,4081,124
10591,1,10857,1,8074,847,6895,10068,746,438,37,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,847,6895,10068,746,438,23,4536,1,10723,10709,37,183,2944,4164,567,5841,4081,124
10591,1,10857,1,8074,847,6895,10068,746,438,10724,4536,3,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,847,6895,10068,746,438,37,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,17,6895,10068,9258,438,23,4536,125,10723,10709,37,183,2944,4164,1679,3574,4081,124
10591,1,10857,1,8074,847,6895,10068,746,438,10724,4536,125,10723,10709,37,183,2944,4164,198,5841,4081,124
10591,1,10857,1,8074,847,6895,10068,746,438,10724,4536,125,10723,10709,37,183,2944,4164,554,5841,4081,124
10591,1,10857,1,8074,847,6895,10068,9258,438,31,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,23,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,634,37,4536,2,10723,10709,37,183,2944,4164,567,3574,4081,124
10591,1,10857,1,8074,847,6895,10068,9258,438,31,4536,125,10723,10709,37,183,2944,4164,567,5841,4081,124
10591,1,10857,1,8074,847,6895,10068,746,438,37,4536,2,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,847,6895,10068,9258,438,37,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,847,6895,10068,746,438,37,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,847,6895,10068,746,438,10724,4536,125,10723,10709,37,183,2944,4164,554,5841,4081,124
10591,1,10857,1,8074,847,6895,10068,9258,438,10724,4536,125,10723,10709,37,183,2944,4164,554,5841,4081,124
10591,1,10857,1,8074,847,6895,10068,746,438,31,4536,2,10723,10709,37,183,2944,4164,11,5841,4081,124
10591,1,10857,1,8074,847,6895,10068,746,438,31,4536,125,10723,10709,37,183,2944,4164,554,5841,4081,124
10591,1,10857,1,8074,847,6895,10068,746,438,31,4536,125,10723,10709,37,183,2944,4164,128,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,97,10724,4536,125,10723,10709,37,183,2944,4164,554,5841,4081,124
10591,1,10857,1,8074,847,6895,10068,746,438,31,4536,125,10723,16,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,847,6895,10068,9258,438,31,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,707,2645,10068,9258,22,37,4536,125,10723,16,10819,183,7,4164,166,5841,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,22,37,4536,125,10723,10709,10819,183,7,4164,1679,5841,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,22,37,4536,125,10723,10709,37,183,7,4164,198,3574,3360,124
10591,1,10857,1,8074,893,6895,10068,9258,412,31,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,37,4536,125,10723,10709,37,183,2944,4164,1,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,1,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,10724,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,10724,4536,125,10723,16,37,183,2944,4164,567,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,10724,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,31,4536,125,10723,10709,37,183,2944,4164,554,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,23,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,23,4536,125,10723,16,37,183,2944,4164,567,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,10724,4536,10722,10723,10709,37,183,2944,4164,198,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,31,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,97,37,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,10724,4536,125,10723,10709,37,183,2944,4164,554,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,37,4536,125,10723,10709,37,183,2944,4164,166,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,31,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,23,4536,125,10723,16,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,31,4536,125,10723,16,10819,183,2944,4164,36,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,10724,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,31,4536,125,10723,10709,10819,183,2944,4164,198,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,97,31,4536,2,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,10724,4536,125,10723,10709,37,183,2944,4164,567,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,23,4536,125,10723,10709,37,183,2944,4164,567,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,31,4536,125,10723,10709,37,183,2944,4164,89,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,23,4536,3,10723,10709,37,183,2944,4164,198,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,10724,4536,125,10723,10709,37,183,2944,6558,166,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,31,4536,125,10723,10709,37,183,2944,1,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,31,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,10724,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,10724,4536,125,10723,10709,37,183,2944,4164,89,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,23,4536,125,10723,10709,10819,183,2944,4164,554,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,97,37,4536,10722,10723,10709,37,183,2944,4164,567,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,37,4536,125,10723,10709,37,183,2944,4164,166,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,23,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,31,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,10724,4536,125,10723,10709,37,183,2944,4164,554,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,10724,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,23,4536,125,10723,10709,37,183,2944,4164,554,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,37,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,10724,4536,125,10723,10709,37,183,2944,1,1,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,10724,4536,125,10723,10709,37,183,2944,4164,128,5841,4081,124
10591,1,10857,1,8074,893,593,74,74,97,23,4536,125,10723,16,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,10724,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,37,4536,125,10723,10709,37,183,2944,4164,198,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,23,4536,125,10723,10709,37,183,2944,4164,567,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,10724,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,37,4536,125,10723,10709,37,183,2944,4164,1,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,10724,4536,125,10723,10709,37,183,2944,4164,554,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,97,23,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,707,2645,10068,9258,144,10724,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,31,4536,125,10723,16,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,31,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,10724,4536,125,10723,10709,10819,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,23,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,10724,4536,2,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,10724,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,31,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,10724,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,10724,4536,125,10723,16,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,37,4536,3,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,37,4536,125,10723,16,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,37,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,31,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,37,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,31,4536,125,10723,10709,10819,183,50,4164,198,3574,3360,10732
10591,1,10857,1,8074,707,2645,10068,9258,144,37,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,10724,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,23,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,10724,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,10724,4536,2,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,10724,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,37,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,10724,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,23,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,37,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,10724,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,37,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,10724,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,37,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,893,6895,74,74,412,1,4536,125,10723,10709,37,183,2944,4164,554,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,31,4536,125,10723,10709,37,183,2944,4164,128,5841,4081,124
10591,1,10857,1,2783,646,6895,10068,9258,761,31,4536,125,10723,10709,37,183,279,4164,198,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,23,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,31,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,74,74,412,31,4536,125,10723,10709,37,183,2944,4164,567,5841,4081,124
10591,1,10857,1,8074,847,6895,10068,9258,175,31,4536,125,10723,10709,37,183,326,4164,1679,3574,3360,124
10591,1,10857,1,8074,847,6895,10068,9258,175,31,4536,125,10723,10709,10819,183,326,4164,1679,3574,3360,124
10591,1,10857,1,8074,847,2645,74,74,175,37,4536,125,10723,10709,37,183,326,4164,1679,3574,3360,124
10591,1,10857,1,8074,847,6895,10068,9258,175,10724,4536,125,10723,10709,37,183,326,4164,1679,3574,3360,124
10591,1,10857,1,8074,847,6895,10068,9258,175,23,4536,125,10723,16,37,183,326,4164,1679,3574,3360,124
10591,1,10857,1,2783,646,2645,10068,9258,761,10724,4536,3,10723,10709,37,183,100,6558,567,3574,3360,124
10591,1,10857,1,8074,783,2645,10068,746,282,10724,4536,125,10723,10709,37,183,109,4164,166,3574,3360,124
10591,1,10857,1,8074,783,2645,10068,9258,282,37,4536,125,10723,10709,37,183,109,4164,166,3574,3360,124
10591,1,10857,1,8074,783,2645,10068,9258,282,23,4536,125,10723,10709,37,183,109,4164,166,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,23,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,31,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,746,144,10724,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,37,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,10724,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,31,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,144,37,4536,125,10723,10709,37,183,50,4164,198,3574,3360,124
10591,1,10857,1,8074,893,6895,10068,9258,412,37,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,23,4536,125,10723,16,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,783,6895,10068,9258,235,31,4536,125,10723,10709,37,183,54,4164,1679,3574,3360,124
10591,1,10857,1,8074,1402,6895,10068,9258,235,37,4536,125,10723,10709,37,183,54,4164,1679,3574,3360,124
10591,1,10857,1,8074,1402,2645,10068,9258,302,10724,4536,125,10723,10709,37,183,8,4164,1679,3574,3360,124
10591,1,10857,1,8074,783,194,10068,9258,282,31,4536,125,10723,10709,37,183,1213,4164,1679,5841,4081,124
10591,1,10857,1,8074,770,6895,10068,9258,57,31,4536,125,10723,16,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,770,6895,10068,9258,57,10724,4536,125,10723,10709,37,183,2944,4164,166,5841,4081,124
10591,1,10857,1,8074,893,2645,10068,9258,412,31,4536,1,10723,10709,37,183,2,4164,554,3574,3360,124
10591,1,10857,1,8074,893,2645,10068,9258,412,37,4536,125,10723,10709,37,183,2,4164,554,3574,3360,124
10591,1,10857,1,8074,893,6895,10068,9258,412,23,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,893,6895,10068,9258,412,10724,4536,2,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,783,2645,10068,9258,282,23,4536,125,10723,10709,10819,183,109,4164,166,3574,3360,124
10591,1,10857,1,8074,783,2645,10068,9258,282,37,4536,125,10723,10709,37,183,109,4164,166,3574,3360,124
10591,1,10857,1,8074,960,6895,10068,9258,159,31,4536,125,10723,10709,37,183,2944,4164,567,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,159,10724,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,761,23,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,761,10724,4536,125,10723,10709,37,183,2944,4164,554,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,159,31,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,159,37,4536,125,10723,10709,37,183,2944,4164,1,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,761,23,4536,125,10723,10709,10819,183,2944,4164,554,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,761,23,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,746,159,37,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,761,23,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,761,10724,4536,125,10723,16,37,183,2944,4164,554,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,159,37,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,761,10724,4536,125,10723,10709,10819,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,761,10724,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,783,2645,10068,9258,282,10724,4536,3,10723,10709,37,183,109,4164,166,3574,3360,124
10591,1,10857,1,8074,783,2645,10068,9258,282,10724,4536,125,10723,10709,37,183,109,4164,166,3574,3360,124
10591,1,10857,1,2783,646,2645,715,699,634,23,4536,125,10723,10709,37,183,100,4164,567,3574,3360,124
10591,1,10857,1,2783,646,2645,10068,9258,634,10724,4536,125,10723,16,37,183,100,4164,567,3574,3360,124
10591,1,10857,1,8074,783,2645,10068,9258,20,10724,4536,125,10723,16,37,183,109,4164,166,3574,3360,124
10591,1,10857,1,8074,783,2645,10068,9258,20,23,4536,125,10723,10709,37,183,109,4164,166,3574,3360,124
10591,1,10857,1,8074,783,2645,10068,9258,282,31,4536,125,10723,10709,37,183,109,4164,166,3574,3360,124
10591,1,10857,1,8074,783,2645,10068,9258,282,10724,4536,125,10723,16,37,183,109,4164,166,3574,3360,124
10591,1,10857,1,8074,1281,2645,10068,9258,282,37,4536,125,10723,10709,37,183,109,4164,166,3574,3360,124
10591,1,10857,1,8074,1281,2645,10068,9258,282,23,4536,125,10723,10709,37,183,109,4164,166,3574,3360,124
10591,1,10857,1,8074,783,2645,10068,9258,282,10724,4536,125,10723,10709,37,183,109,4164,166,3574,3360,124
10591,1,10857,1,8074,783,2645,10068,9258,282,10724,4536,125,10723,16,37,183,109,4164,166,3574,3360,124
10591,1,10857,1,8074,1281,2645,10068,9258,282,10724,4536,125,10723,10709,37,183,109,4164,166,3574,3360,124
10591,1,10857,1,8074,1281,2645,10068,9258,282,37,4536,3,10723,10709,37,183,109,4164,166,3574,3360,124
10591,1,10857,1,8074,1281,6895,10068,9258,121,37,4536,125,10723,10709,37,183,64,4164,1,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,121,37,4536,125,10723,16,37,183,64,4164,554,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,121,23,4536,125,10723,10709,37,183,64,4164,7119,5841,4081,124
10591,1,10857,1,8074,1281,2645,10068,9258,218,1,4536,125,10723,10709,37,183,12,4164,89,3574,3360,124
10591,1,10857,1,8074,1281,2645,10068,9258,218,23,4536,2,10723,10709,37,183,12,4164,89,3574,3360,124
10591,1,10857,1,8074,960,6895,10068,9258,761,10724,4536,125,10723,10709,37,183,2944,4164,89,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,761,10724,4536,125,10723,10709,37,183,2944,4164,554,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,761,37,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,761,31,4536,125,10723,10709,37,183,2944,4164,567,5841,4081,124
10591,1,10857,1,8074,1402,6895,10068,9258,568,31,4536,2,10723,10709,37,183,54,4164,1679,3574,3360,124
10591,1,10857,1,8074,1402,6895,10068,9258,568,10724,4536,125,10723,10709,37,183,54,4164,1679,3574,3360,124
10591,1,10857,1,8074,960,6895,10068,9258,761,37,4536,125,10723,10709,37,183,2944,6558,89,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,761,31,4536,125,10723,10709,37,183,2944,4164,89,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,761,23,4536,125,10723,10709,37,183,2944,4164,198,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,761,31,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,746,159,10724,4536,125,10723,16,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,746,159,23,4536,125,10723,10709,37,183,151,4164,567,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,746,159,37,4536,125,10723,10709,37,183,2944,4164,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,221,10724,4536,125,10723,10709,37,183,64,4164,554,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,221,23,4536,125,10723,16,37,183,64,4164,128,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,221,23,4536,125,10723,10709,37,183,64,4164,567,5841,4081,124
10591,1,10857,1,8074,960,6895,10068,9258,761,10724,4536,125,10723,10709,37,183,2944,4164,3,5841,4081,124
10591,1,10857,1,8074,960,2645,10068,9258,761,37,4536,125,10723,10709,37,183,2944,4164,567,3574,3360,124
10591,1,10857,1,8074,960,2645,10068,9258,761,31,4536,125,10723,10709,37,183,2944,4164,567,3574,3360,124
